x,y,R,s,phi,phi_an
-0.230000,0.910000,0.439455,0.020000,-0.138398,0.162870
-0.230000,0.930000,0.458708,0.020000,0.014229,0.201812
-0.250000,0.930000,0.464070,0.020000,-0.053543,0.103283
-0.210000,0.910000,0.434347,0.020000,-0.078356,0.249464
-0.190000,0.910000,0.430109,0.020000,-0.023399,0.328320
-0.190000,0.930000,0.449761,0.020000,0.134482,0.374681
-0.210000,0.930000,0.453816,0.020000,0.077097,0.292292
-0.170000,0.910000,0.426766,0.020000,0.026366,0.399400
-0.150000,0.910000,0.422994,0.020000,0.070840,0.462669
-0.150000,0.930000,0.442643,0.020000,0.232960,0.515035
-0.170000,0.930000,0.446566,0.020000,0.186513,0.448940
-0.130000,0.910000,0.419638,0.020000,0.109941,0.518097
-0.110000,0.910000,0.417215,0.020000,0.143593,0.565656
-0.110000,0.930000,0.437124,0.020000,0.308956,0.622615
-0.130000,0.930000,0.439437,0.020000,0.273815,0.572936
-0.090000,0.910000,0.415669,0.020000,0.171733,0.605324
-0.070000,0.910000,0.413245,0.020000,0.194308,0.637081
-0.070000,0.930000,0.433155,0.020000,0.361919,0.697220
-0.090000,0.930000,0.435467,0.020000,0.338348,0.664049
-0.050000,0.910000,0.411780,0.020000,0.211276,0.660913
-0.030000,0.910000,0.411284,0.020000,0.222606,0.676807
-0.030000,0.930000,0.431284,0.020000,0.391467,0.738712
-0.050000,0.930000,0.431757,0.020000,0.379639,0.722111
-0.010000,0.910000,0.410978,0.020000,0.228276,0.684756
0.010000,0.910000,0.410494,0.020000,0.228276,0.684756
0.010000,0.930000,0.430494,0.020000,0.397387,0.747014
-0.010000,0.930000,0.430955,0.020000,0.397387,0.747014
0.030000,0.910000,0.410984,0.020000,0.222606,0.676807
0.050000,0.910000,0.412445,0.020000,0.211276,0.660913
0.050000,0.930000,0.432355,0.020000,0.379639,0.722111
0.030000,0.930000,0.430961,0.020000,0.391467,0.738712
0.070000,0.910000,0.413367,0.020000,0.194308,0.637081
0.090000,0.910000,0.414835,0.020000,0.171733,0.605324
0.090000,0.930000,0.434745,0.020000,0.338348,0.664049
0.070000,0.930000,0.433343,0.020000,0.361919,0.697220
0.110000,0.910000,0.417259,0.020000,0.143593,0.565656
0.130000,0.910000,0.420385,0.020000,0.109941,0.518097
0.130000,0.930000,0.440268,0.020000,0.273815,0.572936
0.110000,0.930000,0.437058,0.020000,0.308956,0.622615
0.150000,0.910000,0.422807,0.020000,0.070840,0.462669
0.170000,0.910000,0.426156,0.020000,0.026366,0.399400
0.170000,0.930000,0.445807,0.020000,0.186513,0.448940
0.150000,0.930000,0.442607,0.020000,0.232960,0.515035
0.190000,0.910000,0.430409,0.020000,-0.023399,0.328320
0.210000,0.910000,0.434851,0.020000,-0.078356,0.249464
0.210000,0.930000,0.454505,0.020000,0.077097,0.292292
0.190000,0.930000,0.449874,0.020000,0.134482,0.374681
0.230000,0.910000,0.439075,0.020000,-0.138398,0.162870
0.250000,0.910000,0.444161,0.020000,-0.203415,0.068581
0.250000,0.930000,0.463420,0.020000,-0.053543,0.103283
0.230000,0.930000,0.458548,0.020000,0.014229,0.201812
0.270000,0.910000,0.450078,0.020000,-0.273249,-0.033358
0.290000,0.910000,0.455943,0.020000,-0.347841,-0.142896
0.290000,0.930000,0.475216,0.020000,-0.203844,-0.117732
0.270000,0.930000,0.469095,0.020000,-0.127074,-0.003248
0.310000,0.910000,0.461797,0.020000,-0.426802,-0.259980
0.330000,0.910000,0.468433,0.020000,-0.510627,-0.384552
0.330000,0.930000,0.487213,0.020000,-0.366150,-0.370340
0.310000,0.930000,0.480836,0.020000,-0.290211,-0.240115
0.350000,0.910000,0.475818,0.020000,-0.597423,-0.516551
0.370000,0.910000,0.483240,0.020000,-0.690996,-0.655911
0.350000,0.930000,0.494317,0.020000,-0.496486,-0.508345
0.390000,0.910000,0.490527,0.020000,-0.787021,-0.802564
0.410000,0.910000,0.498510,0.020000,-0.882727,-0.956436
-0.310000,0.950000,0.499842,0.020000,-0.219324,-0.217022
-0.290000,0.950000,0.493675,0.020000,-0.007544,-0.089224
-0.270000,0.950000,0.488249,0.020000,0.016229,0.030314
-0.250000,0.950000,0.483496,0.020000,0.113671,0.141537
-0.230000,0.950000,0.478022,0.020000,0.175329,0.244398
-0.230000,0.970000,0.497390,0.020000,0.302153,0.290808
-0.210000,0.950000,0.473330,0.020000,0.245056,0.338848
-0.190000,0.950000,0.469443,0.020000,0.302961,0.424846
-0.190000,0.970000,0.489151,0.020000,0.470549,0.478998
-0.210000,0.970000,0.492882,0.020000,0.450934,0.389313
-0.170000,0.950000,0.466229,0.020000,0.358286,0.502354
-0.150000,0.950000,0.462322,0.020000,0.406191,0.571337
-0.150000,0.970000,0.482028,0.020000,0.587392,0.631756
-0.170000,0.970000,0.485776,0.020000,0.549040,0.559824
-0.130000,0.950000,0.459254,0.020000,0.449137,0.631765
-0.110000,0.950000,0.457041,0.020000,0.485602,0.683610
-0.110000,0.970000,0.476965,0.020000,0.672799,0.748821
-0.130000,0.970000,0.479086,0.020000,0.638693,0.694764
-0.090000,0.950000,0.455284,0.020000,0.516379,0.726849
-0.070000,0.950000,0.453072,0.020000,0.540888,0.761463
-0.070000,0.970000,0.472997,0.020000,0.731296,0.829992
-0.090000,0.970000,0.475115,0.020000,0.707232,0.793903
-0.050000,0.950000,0.451736,0.020000,0.559415,0.787437
-0.030000,0.950000,0.451284,0.020000,0.571723,0.804760
-0.030000,0.970000,0.471284,0.020000,0.763797,0.875132
-0.050000,0.970000,0.471717,0.020000,0.751500,0.857072
-0.010000,0.950000,0.450935,0.020000,0.577910,0.813423
0.010000,0.950000,0.450494,0.020000,0.577910,0.813423
0.010000,0.970000,0.470494,0.020000,0.770482,0.884164
-0.010000,0.970000,0.470916,0.020000,0.770482,0.884164
0.030000,0.950000,0.450941,0.020000,0.571723,0.804760
0.050000,0.950000,0.452272,0.020000,0.559415,0.787437
0.050000,0.970000,0.472197,0.020000,0.751500,0.857072
0.030000,0.970000,0.470922,0.020000,0.763797,0.875132
0.070000,0.950000,0.453322,0.020000,0.540888,0.761463
0.090000,0.950000,0.454662,0.020000,0.516379,0.726849
0.090000,0.970000,0.474586,0.020000,0.707232,0.793903
0.070000,0.970000,0.473303,0.020000,0.731296,0.829992
0.110000,0.950000,0.456874,0.020000,0.485602,0.683610
0.130000,0.950000,0.459946,0.020000,0.449137,0.631765
0.130000,0.970000,0.479651,0.020000,0.638693,0.694764
0.110000,0.970000,0.476706,0.020000,0.672799,0.748821
0.150000,0.950000,0.462424,0.020000,0.406191,0.571338
0.170000,0.950000,0.465488,0.020000,0.358286,0.502354
0.170000,0.970000,0.485195,0.020000,0.549040,0.559824
0.150000,0.970000,0.482256,0.020000,0.587392,0.631756
0.190000,0.950000,0.469384,0.020000,0.302961,0.424846
0.210000,0.950000,0.474093,0.020000,0.245056,0.338848
0.210000,0.970000,0.493457,0.020000,0.450934,0.389313
0.190000,0.970000,0.488934,0.020000,0.470549,0.478998
0.230000,0.950000,0.478065,0.020000,0.175329,0.244398
0.250000,0.950000,0.482740,0.020000,0.113671,0.141537
0.230000,0.970000,0.497620,0.020000,0.302153,0.290808
0.270000,0.950000,0.488190,0.020000,0.016229,0.030314
0.290000,0.950000,0.494390,0.020000,-0.007544,-0.089224
0.310000,0.950000,0.499950,0.020000,-0.219324,-0.217022
-0.130000,0.990000,0.498931,0.020000,0.853968,0.762117
-0.110000,0.990000,0.496895,0.020000,0.850162,0.818432
-0.090000,0.990000,0.494960,0.020000,0.918749,0.865396
-0.070000,0.990000,0.492927,0.020000,0.925106,0.902990
-0.050000,0.990000,0.491700,0.020000,0.959226,0.931199
-0.030000,0.990000,0.491284,0.020000,0.964911,0.950012
-0.010000,0.990000,0.490899,0.020000,0.975404,0.959420
0.010000,0.990000,0.490494,0.020000,0.975404,0.959420
0.030000,0.990000,0.490904,0.020000,0.964911,0.950012
0.050000,0.990000,0.492128,0.020000,0.959226,0.931199
0.070000,0.990000,0.493285,0.020000,0.925106,0.902990
0.090000,0.990000,0.494516,0.020000,0.918749,0.865396
0.110000,0.990000,0.496551,0.020000,0.850162,0.818432
0.130000,0.990000,0.499379,0.020000,0.853968,0.762117
-0.130000,-0.650000,0.163728,0.020000,-1.224268,0.093109
-0.110000,-0.650000,0.160470,0.020000,-1.207908,0.117306
-0.110000,-0.630000,0.141215,0.020000,-1.265832,0.100046
-0.130000,-0.630000,0.143927,0.020000,-1.281061,0.077324
-0.090000,-0.650000,0.156599,0.020000,-1.194189,0.137505
-0.070000,-0.650000,0.155228,0.020000,-1.183159,0.153687
-0.070000,-0.630000,0.135228,0.020000,-1.242780,0.134216
-0.090000,-0.630000,0.136800,0.020000,-1.253056,0.119017
-0.050000,-0.650000,0.152629,0.020000,-1.174855,0.165838
-0.030000,-0.650000,0.151284,0.020000,-1.169303,0.173944
-0.030000,-0.630000,0.131284,0.020000,-1.229865,0.153244
-0.050000,-0.630000,0.132831,0.020000,-1.235040,0.145629
-0.010000,-0.650000,0.151808,0.020000,-1.166522,0.177999
0.010000,-0.650000,0.150494,0.020000,-1.166522,0.177999
0.010000,-0.630000,0.130494,0.020000,-1.227273,0.157053
-0.010000,-0.630000,0.132008,0.020000,-1.227273,0.157053
0.030000,-0.650000,0.151826,0.020000,-1.169303,0.173944
0.050000,-0.650000,0.152863,0.020000,-1.174855,0.165838
0.050000,-0.630000,0.132863,0.020000,-1.235040,0.145629
0.030000,-0.630000,0.132028,0.020000,-1.229865,0.153244
0.070000,-0.650000,0.154219,0.020000,-1.183159,0.153687
0.090000,-0.650000,0.158114,0.020000,-1.194189,0.137505
0.090000,-0.630000,0.138378,0.020000,-1.253056,0.119017
0.070000,-0.630000,0.134421,0.020000,-1.242780,0.134216
0.110000,-0.650000,0.159769,0.020000,-1.207908,0.117306
0.130000,-0.650000,0.163612,0.020000,-1.224268,0.093109
0.130000,-0.630000,0.144340,0.020000,-1.281061,0.077324
0.110000,-0.630000,0.139969,0.020000,-1.265832,0.100046
-0.250000,-0.610000,0.159766,0.020000,-1.461838,-0.136710
-0.230000,-0.610000,0.152632,0.020000,-1.435565,-0.094952
-0.230000,-0.590000,0.133685,0.020000,-1.475176,-0.097002
-0.250000,-0.590000,0.141775,0.020000,-1.499326,-0.135995
-0.210000,-0.610000,0.146754,0.020000,-1.411093,-0.056512
-0.190000,-0.610000,0.139316,0.020000,-1.388523,-0.021432
-0.190000,-0.590000,0.120461,0.020000,-1.431846,-0.028320
-0.210000,-0.590000,0.128230,0.020000,-1.452649,-0.061096
-0.170000,-0.610000,0.134467,0.020000,-1.367947,0.010249
-0.150000,-0.610000,0.129178,0.020000,-1.349447,0.038498
-0.150000,-0.590000,0.110431,0.020000,-1.395766,0.027693
-0.170000,-0.590000,0.114819,0.020000,-1.412857,0.001288
-0.130000,-0.610000,0.124190,0.020000,-1.333097,0.063282
-0.110000,-0.610000,0.122199,0.020000,-1.318962,0.084576
-0.110000,-0.590000,0.102310,0.020000,-1.367565,0.070776
-0.130000,-0.590000,0.104553,0.020000,-1.380647,0.050865
-0.090000,-0.610000,0.117069,0.020000,-1.307097,0.102356
-0.070000,-0.610000,0.115229,0.020000,-1.297549,0.116603
-0.070000,-0.590000,0.095229,0.020000,-1.347729,0.100729
-0.090000,-0.590000,0.097448,0.020000,-1.356577,0.087404
-0.050000,-0.610000,0.113105,0.020000,-1.290355,0.127302
-0.030000,-0.610000,0.111284,0.020000,-1.285544,0.134441
-0.030000,-0.590000,0.091284,0.020000,-1.336597,0.117415
-0.050000,-0.590000,0.093496,0.020000,-1.341060,0.110737
-0.010000,-0.610000,0.112278,0.020000,-1.283133,0.138012
0.010000,-0.610000,0.110494,0.020000,-1.283133,0.138012
0.010000,-0.590000,0.090494,0.020000,-1.334361,0.120756
-0.010000,-0.590000,0.092663,0.020000,-1.334361,0.120756
0.030000,-0.610000,0.112301,0.020000,-1.285544,0.134441
0.050000,-0.610000,0.112863,0.020000,-1.290355,0.127302
0.050000,-0.590000,0.092863,0.020000,-1.341060,0.110737
0.030000,-0.590000,0.092692,0.020000,-1.336597,0.117415
0.070000,-0.610000,0.114693,0.020000,-1.297549,0.116603
0.090000,-0.610000,0.118378,0.020000,-1.307097,0.102356
0.090000,-0.590000,0.098379,0.020000,-1.356577,0.087404
0.070000,-0.590000,0.095079,0.020000,-1.347729,0.100729
0.110000,-0.610000,0.120234,0.020000,-1.318962,0.084576
0.130000,-0.610000,0.125296,0.020000,-1.333097,0.063282
0.130000,-0.590000,0.106603,0.020000,-1.380647,0.050865
0.110000,-0.590000,0.100605,0.020000,-1.367565,0.070776
0.150000,-0.610000,0.128935,0.020000,-1.349447,0.038498
0.170000,-0.610000,0.133850,0.020000,-1.367947,0.010249
0.170000,-0.590000,0.115049,0.020000,-1.412857,0.001288
0.150000,-0.590000,0.109291,0.020000,-1.395766,0.027693
0.190000,-0.610000,0.140783,0.020000,-1.388523,-0.021432
0.210000,-0.610000,0.145577,0.020000,-1.411093,-0.056512
0.210000,-0.590000,0.126673,0.020000,-1.452649,-0.061096
0.190000,-0.590000,0.121133,0.020000,-1.431846,-0.028320
0.230000,-0.610000,0.152858,0.020000,-1.435565,-0.094952
0.250000,-0.610000,0.160479,0.020000,-1.461838,-0.136710
0.250000,-0.590000,0.141494,0.020000,-1.499326,-0.135995
0.230000,-0.590000,0.134978,0.020000,-1.475176,-0.097002
-0.330000,-0.570000,0.159181,0.020000,-1.633529,-0.307160
-0.310000,-0.570000,0.150861,0.020000,-1.606815,-0.259879
-0.310000,-0.550000,0.132408,0.020000,-1.629916,-0.248102
-0.330000,-0.550000,0.141814,0.020000,-1.653986,-0.291942
-0.290000,-0.570000,0.140129,0.020000,-1.581059,-0.215256
-0.270000,-0.570000,0.131377,0.020000,-1.556396,-0.173348
-0.270000,-0.550000,0.113096,0.020000,-1.584281,-0.167806
-0.290000,-0.550000,0.123153,0.020000,-1.606636,-0.206704
-0.250000,-0.570000,0.124399,0.020000,-1.532955,-0.134209
-0.230000,-0.570000,0.115094,0.020000,-1.510854,-0.097888
-0.230000,-0.550000,0.097065,0.020000,-1.542845,-0.097722
-0.250000,-0.550000,0.105899,0.020000,-1.562979,-0.131463
-0.210000,-0.570000,0.108711,0.020000,-1.490201,-0.064432
-0.190000,-0.570000,0.102043,0.020000,-1.471097,-0.033883
-0.190000,-0.550000,0.084349,0.020000,-1.506515,-0.038234
-0.210000,-0.550000,0.089403,0.020000,-1.523990,-0.066632
-0.170000,-0.570000,0.095316,0.020000,-1.453634,-0.006280
-0.150000,-0.570000,0.092213,0.020000,-1.437896,0.018343
-0.150000,-0.550000,0.072522,0.020000,-1.476065,0.010337
-0.170000,-0.550000,0.076073,0.020000,-1.490511,-0.012566
-0.130000,-0.570000,0.085084,0.020000,-1.423958,0.039956
-0.110000,-0.570000,0.082313,0.020000,-1.411885,0.058531
-0.110000,-0.550000,0.062318,0.020000,-1.452137,0.047730
-0.130000,-0.550000,0.065935,0.020000,-1.463250,0.030445
-0.090000,-0.570000,0.078019,0.020000,-1.401735,0.074045
-0.070000,-0.570000,0.075230,0.020000,-1.393556,0.086480
-0.070000,-0.550000,0.055231,0.020000,-1.435239,0.073743
-0.090000,-0.550000,0.058974,0.020000,-1.442783,0.062169
-0.050000,-0.570000,0.074095,0.020000,-1.387387,0.095819
-0.030000,-0.570000,0.071284,0.020000,-1.383258,0.102052
-0.030000,-0.550000,0.051284,0.020000,-1.425731,0.088240
-0.050000,-0.550000,0.055125,0.020000,-1.429545,0.082438
-0.010000,-0.570000,0.073258,0.020000,-1.381189,0.105170
0.010000,-0.570000,0.070494,0.020000,-1.381189,0.105170
0.010000,-0.550000,0.050494,0.020000,-1.423819,0.091143
-0.010000,-0.550000,0.054286,0.020000,-1.423820,0.091143
0.030000,-0.570000,0.073295,0.020000,-1.383258,0.102052
0.050000,-0.570000,0.072863,0.020000,-1.387387,0.095819
0.050000,-0.550000,0.052864,0.020000,-1.429545,0.082438
0.030000,-0.550000,0.054335,0.020000,-1.425732,0.088240
0.070000,-0.570000,0.075668,0.020000,-1.393556,0.086480
0.090000,-0.570000,0.078381,0.020000,-1.401735,0.074045
0.090000,-0.550000,0.058383,0.020000,-1.442784,0.062169
0.070000,-0.550000,0.056666,0.020000,-1.435238,0.073743
0.110000,-0.570000,0.081157,0.020000,-1.411885,0.058531
0.130000,-0.570000,0.087023,0.020000,-1.423958,0.039956
0.130000,-0.550000,0.067032,0.020000,-1.463251,0.030445
0.110000,-0.550000,0.062060,0.020000,-1.452136,0.047730
0.150000,-0.570000,0.089804,0.020000,-1.437896,0.018343
0.170000,-0.570000,0.096729,0.020000,-1.453634,-0.006280
0.170000,-0.550000,0.078785,0.020000,-1.490511,-0.012566
0.150000,-0.550000,0.070605,0.020000,-1.476064,0.010338
0.190000,-0.570000,0.101620,0.020000,-1.471097,-0.033883
0.210000,-0.570000,0.108164,0.020000,-1.490201,-0.064432
0.210000,-0.550000,0.090293,0.020000,-1.523990,-0.066632
0.190000,-0.550000,0.082340,0.020000,-1.506515,-0.038234
0.230000,-0.570000,0.116584,0.020000,-1.510854,-0.097888
0.250000,-0.570000,0.122833,0.020000,-1.532955,-0.134209
0.250000,-0.550000,0.104666,0.020000,-1.562979,-0.131463
0.230000,-0.550000,0.097258,0.020000,-1.542845,-0.097722
0.270000,-0.570000,0.131847,0.020000,-1.556396,-0.173348
0.290000,-0.570000,0.140723,0.020000,-1.581059,-0.215256
0.290000,-0.550000,0.122346,0.020000,-1.606636,-0.206704
0.270000,-0.550000,0.115113,0.020000,-1.584281,-0.167806
0.310000,-0.570000,0.149242,0.020000,-1.606815,-0.259879
0.330000,-0.570000,0.159823,0.020000,-1.633529,-0.307160
0.330000,-0.550000,0.143273,0.020000,-1.653986,-0.291942
0.310000,-0.550000,0.132055,0.020000,-1.629916,-0.248102
-0.410000,-0.530000,0.171845,0.020000,-1.760786,-0.459469
-0.390000,-0.530000,0.158758,0.020000,-1.738292,-0.410659
-0.390000,-0.510000,0.143912,0.020000,-1.744719,-0.383948
-0.410000,-0.510000,0.155138,0.020000,-1.764142,-0.428764
-0.370000,-0.530000,0.146823,0.020000,-1.715790,-0.363816
-0.350000,-0.530000,0.136783,0.020000,-1.693454,-0.319012
-0.350000,-0.510000,0.119231,0.020000,-1.705559,-0.299689
-0.370000,-0.510000,0.130627,0.020000,-1.725134,-0.340899
-0.330000,-0.530000,0.125236,0.020000,-1.671448,-0.276316
-0.310000,-0.530000,0.114476,0.020000,-1.649924,-0.235794
-0.310000,-0.510000,0.097353,0.020000,-1.667071,-0.223060
-0.330000,-0.510000,0.109804,0.020000,-1.686155,-0.260387
-0.290000,-0.530000,0.106421,0.020000,-1.629024,-0.197507
-0.270000,-0.530000,0.095505,0.020000,-1.608885,-0.161512
-0.270000,-0.510000,0.079068,0.020000,-1.630428,-0.154569
-0.290000,-0.510000,0.087740,0.020000,-1.648452,-0.187768
-0.250000,-0.530000,0.086863,0.020000,-1.589631,-0.127864
-0.230000,-0.530000,0.079978,0.020000,-1.571379,-0.096612
-0.230000,-0.510000,0.062447,0.020000,-1.596663,-0.094661
-0.250000,-0.510000,0.068379,0.020000,-1.613126,-0.123517
-0.210000,-0.530000,0.070484,0.020000,-1.554240,-0.067803
-0.190000,-0.530000,0.065874,0.020000,-1.538314,-0.041478
-0.190000,-0.510000,0.045982,0.020000,-1.566694,-0.043720
-0.210000,-0.510000,0.052373,0.020000,-1.581147,-0.068048
-0.170000,-0.530000,0.057350,0.020000,-1.523695,-0.017676
-0.150000,-0.530000,0.052549,0.020000,-1.510475,0.003568
-0.150000,-0.510000,0.032609,0.020000,-1.541330,-0.002069
-0.170000,-0.510000,0.039887,0.020000,-1.553357,-0.021715
-0.130000,-0.530000,0.047492,0.020000,-1.498717,0.022224
-0.110000,-0.530000,0.042328,0.020000,-1.488519,0.038265
-0.110000,-0.510000,0.022355,0.020000,-1.521231,0.030032
-0.130000,-0.510000,0.031042,0.020000,-1.530489,0.015189
-0.090000,-0.530000,0.040852,0.020000,-1.479901,0.051667
-0.070000,-0.530000,0.035233,0.020000,-1.472964,0.062412
-0.070000,-0.510000,0.015242,0.020000,-1.506887,0.052382
-0.090000,-0.510000,0.025687,0.020000,-1.513209,0.042436
-0.050000,-0.530000,0.037247,0.020000,-1.467709,0.070484
-0.030000,-0.530000,0.031285,0.020000,-1.464187,0.075872
-0.030000,-0.510000,0.011286,0.020000,-1.498729,0.064844
-0.050000,-0.510000,0.023152,0.020000,-1.502044,0.059855
-0.010000,-0.530000,0.036431,0.020000,-1.462436,0.078568
0.010000,-0.530000,0.030494,0.020000,-1.462419,0.078568
0.010000,-0.510000,0.010494,0.020000,-1.497079,0.067340
-0.010000,-0.510000,0.022527,0.020000,-1.497244,0.067340
0.030000,-0.530000,0.036504,0.020000,-1.464197,0.075872
0.050000,-0.530000,0.032865,0.020000,-1.467710,0.070484
0.050000,-0.510000,0.012869,0.020000,-1.502010,0.059855
0.030000,-0.510000,0.022645,0.020000,-1.498844,0.064844
0.070000,-0.530000,0.038686,0.020000,-1.472954,0.062412
0.090000,-0.530000,0.038389,0.020000,-1.479915,0.051667
0.090000,-0.510000,0.018405,0.020000,-1.513313,0.042436
0.070000,-0.510000,0.024127,0.020000,-1.506839,0.052382
0.110000,-0.530000,0.043778,0.020000,-1.488506,0.038265
0.130000,-0.530000,0.047049,0.020000,-1.498726,0.022224
0.130000,-0.510000,0.027090,0.020000,-1.530589,0.015189
0.110000,-0.510000,0.027957,0.020000,-1.521113,0.030032
0.150000,-0.530000,0.052013,0.020000,-1.510470,0.003568
0.170000,-0.530000,0.058825,0.020000,-1.523697,-0.017676
0.170000,-0.510000,0.038907,0.020000,-1.553391,-0.021715
0.150000,-0.510000,0.035008,0.020000,-1.541265,-0.002069
0.190000,-0.530000,0.063508,0.020000,-1.538314,-0.041478
0.210000,-0.530000,0.073526,0.020000,-1.554240,-0.067803
0.210000,-0.510000,0.053830,0.020000,-1.581151,-0.068048
0.190000,-0.510000,0.045679,0.020000,-1.566680,-0.043720
0.230000,-0.530000,0.078271,0.020000,-1.571379,-0.096612
0.250000,-0.530000,0.087306,0.020000,-1.589631,-0.127864
0.250000,-0.510000,0.071341,0.020000,-1.613126,-0.123517
0.230000,-0.510000,0.059947,0.020000,-1.596662,-0.094661
0.270000,-0.530000,0.096249,0.020000,-1.608885,-0.161512
0.290000,-0.530000,0.104566,0.020000,-1.629024,-0.197507
0.290000,-0.510000,0.087748,0.020000,-1.648451,-0.187768
0.270000,-0.510000,0.077650,0.020000,-1.630428,-0.154569
0.310000,-0.530000,0.115777,0.020000,-1.649924,-0.235794
0.330000,-0.530000,0.125220,0.020000,-1.671448,-0.276316
0.330000,-0.510000,0.107857,0.020000,-1.686155,-0.260387
0.310000,-0.510000,0.098632,0.020000,-1.667071,-0.223060
0.350000,-0.530000,0.135591,0.020000,-1.693454,-0.319012
0.370000,-0.530000,0.147951,0.020000,-1.715790,-0.363816
0.370000,-0.510000,0.131453,0.020000,-1.725134,-0.340899
0.350000,-0.510000,0.119740,0.020000,-1.705559,-0.299689
0.390000,-0.530000,0.158914,0.020000,-1.738292,-0.410659
0.410000,-0.530000,0.170475,0.020000,-1.760786,-0.459469
0.410000,-0.510000,0.155229,0.020000,-1.764142,-0.428764
0.390000,-0.510000,0.142436,0.020000,-1.744719,-0.383948
-0.450000,-0.490000,0.166739,0.020000,-1.796701,-0.484789
-0.430000,-0.490000,0.152948,0.020000,-1.781405,-0.440898
