x,y,R,s,phi,sigma_xx,sigma_yy,tau_xy,epsilon_xx,epsilon_yy,epsilon_xy
2.420000,0.380000,0.085440,0.040000,-1751.232113,-21791.589829,116617.760317,-984.350522,-0.000001,0.000002,-0.000000
2.460000,0.380000,0.050000,0.040000,-1702.514431,11753.946777,338532.305580,-190.209577,-0.000002,0.000004,-0.000000
2.460000,0.420000,0.050000,0.040000,-1702.491005,11752.402292,338527.239985,196.756473,-0.000002,0.000004,0.000000
2.420000,0.420000,0.085440,0.040000,-1751.209246,-21791.811874,116616.314918,987.212148,-0.000001,0.000002,0.000000
2.500000,0.380000,0.030000,0.040000,-877.567588,-3542.970912,514454.954833,1973.678490,-0.000003,0.000007,0.000000
2.500000,0.420000,0.030000,0.040000,-877.557751,-3543.422808,514448.561232,-1962.991248,-0.000003,0.000007,-0.000000
-2.500000,0.460000,0.010000,0.040000,-877.552798,5365.137631,529070.693302,1035.454302,-0.000003,0.000007,0.000000
-2.500000,0.500000,0.050000,0.040000,-877.540220,-5411.064190,520053.631470,-7.324957,-0.000003,0.000007,-0.000000
-2.460000,0.460000,0.041231,0.040000,-1873.178544,76424.418431,419938.306003,-187.153539,-0.000001,0.000005,-0.000000
-2.420000,0.460000,0.080623,0.040000,-1764.155608,-11533.656818,118238.765333,-787.269985,-0.000001,0.000002,-0.000000
-2.420000,0.500000,0.094340,0.040000,-1743.346207,-26516.576589,113880.148698,-1.830023,-0.000001,0.000002,-0.000000
-2.460000,0.500000,0.064031,0.040000,-1623.417823,-17516.796644,300458.119816,-4.388081,-0.000002,0.000004,-0.000000
-2.380000,0.460000,0.120416,0.040000,-1755.433148,859.975984,2616.296881,649.550387,-0.000000,0.000000,0.000000
-2.340000,0.460000,0.160312,0.040000,-1754.607482,293.090993,-426.807504,94.628664,0.000000,-0.000000,0.000000
-2.340000,0.500000,0.167631,0.040000,-1754.439828,-336.502829,460.641057,-0.588982,-0.000000,0.000000,-0.000000
-2.380000,0.500000,0.130000,0.040000,-1753.716068,-3146.603179,3009.283236,-0.674613,-0.000000,0.000000,-0.000000
-2.300000,0.460000,0.200250,0.040000,-1754.424777,25.402447,-36.768682,7.663074,0.000000,-0.000000,0.000000
-2.260000,0.460000,0.240208,0.040000,-1754.299189,4.089746,-6.200972,0.416323,0.000000,-0.000000,0.000000
-2.260000,0.500000,0.245153,0.040000,-1754.266024,0.008110,-0.216851,-0.245554,0.000000,-0.000000,-0.000000
-2.300000,0.500000,0.206155,0.040000,-1754.381955,-26.227473,37.190364,-0.420097,-0.000000,0.000000,-0.000000
-2.220000,0.460000,0.280179,0.040000,-1754.183301,2.342670,-3.649971,-0.051232,0.000000,-0.000000,-0.000000
-2.180000,0.460000,0.320156,0.040000,-1754.073268,2.208079,-3.465612,0.064664,0.000000,-0.000000,0.000000
-2.180000,0.500000,0.323883,0.040000,-1754.040729,2.285455,-3.553151,0.107161,0.000000,-0.000000,0.000000
-2.220000,0.500000,0.284429,0.040000,-1754.150702,2.157676,-3.347288,-0.093313,0.000000,-0.000000,-0.000000
2.180000,0.460000,0.320156,0.040000,-1754.062402,2.208049,-3.465581,-0.064662,0.000000,-0.000000,-0.000000
2.220000,0.460000,0.280179,0.040000,-1754.172235,2.342639,-3.649940,0.051234,0.000000,-0.000000,0.000000
2.220000,0.500000,0.284429,0.040000,-1754.139636,2.157645,-3.347259,0.093315,0.000000,-0.000000,0.000000
2.180000,0.500000,0.323883,0.040000,-1754.029864,2.285424,-3.553120,-0.107157,0.000000,-0.000000,-0.000000
2.260000,0.460000,0.240208,0.040000,-1754.287923,4.089702,-6.200922,-0.416317,0.000000,-0.000000,-0.000000
2.300000,0.460000,0.200250,0.040000,-1754.413310,25.402250,-36.768413,-7.663017,0.000000,-0.000000,-0.000000
2.300000,0.500000,0.206155,0.040000,-1754.370490,-26.227301,37.190105,0.420097,-0.000000,0.000000,0.000000
2.260000,0.500000,0.245153,0.040000,-1754.254759,0.008095,-0.216843,0.245555,0.000000,-0.000000,0.000000
2.340000,0.460000,0.160312,0.040000,-1754.595816,293.088885,-426.804449,-94.627986,0.000000,-0.000000,-0.000000
2.380000,0.460000,0.120416,0.040000,-1755.421276,859.969733,2616.278467,-649.545733,-0.000000,0.000000,-0.000000
2.380000,0.500000,0.130000,0.040000,-1753.704208,-3146.580700,3009.261698,0.674612,-0.000000,0.000000,0.000000
2.340000,0.500000,0.167631,0.040000,-1754.428163,-336.500440,460.637772,0.588980,-0.000000,0.000000,0.000000
2.420000,0.460000,0.080623,0.040000,-1764.143475,-11533.575698,118237.925153,787.264242,-0.000001,0.000002,0.000000
2.460000,0.460000,0.041231,0.040000,-1873.165432,76423.871870,419935.320594,187.150594,-0.000001,0.000005,0.000000
2.460000,0.500000,0.064031,0.040000,-1623.406496,-17516.669676,300455.987185,4.388013,-0.000002,0.000004,0.000000
2.420000,0.500000,0.094340,0.040000,-1743.334222,-26516.387506,113879.339774,1.830002,-0.000001,0.000002,0.000000
2.500000,0.460000,0.010000,0.040000,-877.546520,5365.080883,529066.949431,-1035.449656,-0.000003,0.000007,-0.000000
2.500000,0.500000,0.050000,0.040000,-877.534036,-5411.009695,520049.918043,7.324834,-0.000003,0.000007,0.000000
-2.500000,0.540000,0.010000,0.040000,-877.526095,5364.614379,529053.797142,-1049.562168,-0.000003,0.000007,-0.000000
-2.500000,0.580000,0.030000,0.040000,-877.510287,-3542.029611,514420.583583,-1977.537075,-0.000003,0.000007,-0.000000
-2.460000,0.540000,0.041231,0.040000,-1873.114766,76420.839202,419924.013171,178.300671,-0.000001,0.000005,0.000000
-2.420000,0.540000,0.080623,0.040000,-1764.094286,-11533.526138,118234.814156,783.270555,-0.000001,0.000002,0.000000
-2.420000,0.580000,0.085440,0.040000,-1751.100355,-21789.122780,116609.289009,983.304734,-0.000001,0.000002,0.000000
-2.460000,0.580000,0.050000,0.040000,-1702.394924,11754.474686,338509.720034,187.798633,-0.000002,0.000004,0.000000
-2.380000,0.540000,0.120416,0.040000,-1755.369671,860.171913,2615.933813,-651.245866,-0.000000,0.000000,-0.000000
-2.340000,0.540000,0.160312,0.040000,-1754.541864,293.424347,-427.137504,-95.841499,0.000000,-0.000000,-0.000000
-2.340000,0.580000,0.162788,0.040000,-1754.418748,-118.833983,187.367005,163.762258,-0.000000,0.000000,0.000000
-2.380000,0.580000,0.123693,0.040000,-1754.288897,-2067.019057,4013.542552,2211.637398,-0.000000,0.000000,0.000000
-2.300000,0.540000,0.200250,0.040000,-1754.357533,25.755426,-37.121408,-8.503948,0.000000,-0.000000,-0.000000
-2.260000,0.540000,0.240208,0.040000,-1754.230883,4.437177,-6.548745,-0.902771,0.000000,-0.000000,-0.000000
-2.260000,0.580000,0.241868,0.040000,-1754.190224,2.020677,-2.954650,0.817775,0.000000,-0.000000,0.000000
-2.300000,0.580000,0.202237,0.040000,-1754.311147,-6.203114,8.938348,12.641276,-0.000000,0.000000,0.000000
-2.220000,0.540000,0.280179,0.040000,-1754.114487,2.686292,-3.995337,-0.136809,0.000000,-0.000000,-0.000000
-2.180000,0.540000,0.320156,0.040000,-1754.004482,2.535810,-3.791348,0.127881,0.000000,-0.000000,0.000000
-2.180000,0.580000,0.321403,0.040000,-1753.964236,2.654048,-3.929389,0.211556,0.000000,-0.000000,0.000000
-2.220000,0.580000,0.281603,0.040000,-1754.074109,2.660180,-3.886522,0.056941,0.000000,-0.000000,0.000000
2.180000,0.540000,0.320156,0.040000,-1753.993617,2.535778,-3.791315,-0.127877,0.000000,-0.000000,-0.000000
2.220000,0.540000,0.280179,0.040000,-1754.103422,2.686258,-3.995303,0.136811,0.000000,-0.000000,0.000000
2.220000,0.580000,0.281603,0.040000,-1754.063045,2.660146,-3.886489,-0.056937,0.000000,-0.000000,-0.000000
2.180000,0.580000,0.321403,0.040000,-1753.953372,2.654014,-3.929355,-0.211551,0.000000,-0.000000,-0.000000
2.260000,0.540000,0.240208,0.040000,-1754.219618,4.437130,-6.548692,0.902768,0.000000,-0.000000,0.000000
2.300000,0.540000,0.200250,0.040000,-1754.346068,25.755226,-37.121136,8.503890,0.000000,-0.000000,0.000000
2.300000,0.580000,0.202237,0.040000,-1754.299683,-6.203085,8.938290,-12.641183,-0.000000,0.000000,-0.000000
2.260000,0.580000,0.241868,0.040000,-1754.178960,2.020648,-2.954623,-0.817766,0.000000,-0.000000,-0.000000
2.340000,0.540000,0.160312,0.040000,-1754.530198,293.422236,-427.134448,95.840817,0.000000,-0.000000,0.000000
2.380000,0.540000,0.120416,0.040000,-1755.357800,860.165662,2615.915401,651.241204,-0.000000,0.000000,0.000000
2.380000,0.580000,0.123693,0.040000,-1754.277035,-2067.004321,4013.513924,-2211.621603,-0.000000,0.000000,-0.000000
2.340000,0.580000,0.162788,0.040000,-1754.407084,-118.833150,187.365674,-163.761086,-0.000000,0.000000,-0.000000
2.420000,0.540000,0.080623,0.040000,-1764.082154,-11533.445017,118233.974048,-783.264860,-0.000001,0.000002,-0.000000
2.460000,0.540000,0.041231,0.040000,-1873.101655,76420.292713,419921.028030,-178.297864,-0.000001,0.000005,-0.000000
2.460000,0.580000,0.050000,0.040000,-1702.383033,11754.393061,338507.311657,-187.796068,-0.000002,0.000004,-0.000000
2.420000,0.580000,0.085440,0.040000,-1751.088316,-21788.967332,116608.459251,-983.296632,-0.000001,0.000002,-0.000000
2.500000,0.540000,0.010000,0.040000,-877.519818,5364.557643,529050.053590,1049.557286,-0.000003,0.000007,0.000000
2.500000,0.580000,0.030000,0.040000,-877.504086,-3541.993875,514416.917038,1977.525196,-0.000003,0.000007,0.000000
-2.500000,0.620000,0.030000,0.040000,-877.492637,-3542.831626,514409.095585,1958.553718,-0.000003,0.000007,0.000000
-2.500000,0.660000,0.010000,0.040000,-877.472968,5365.528784,529021.447241,1030.755348,-0.000003,0.000007,0.000000
-2.460000,0.620000,0.050000,0.040000,-1702.353043,11751.715975,338500.615274,-199.338874,-0.000002,0.000004,-0.000000
-2.420000,0.620000,0.085440,0.040000,-1751.059649,-21789.507395,116606.681200,-988.210085,-0.000001,0.000002,-0.000000
-2.420000,0.660000,0.080623,0.040000,-1763.974184,-11531.322672,118226.886167,-788.377109,-0.000001,0.000002,-0.000000
-2.460000,0.660000,0.041231,0.040000,-1872.997780,76418.977590,419899.301851,-189.956566,-0.000001,0.000005,-0.000000
-2.380000,0.620000,0.123693,0.040000,-1754.247160,-2066.996572,4013.369029,-2213.460182,-0.000000,0.000000,-0.000000
-2.340000,0.620000,0.162788,0.040000,-1754.375757,-118.622653,187.150506,-165.184765,-0.000000,0.000000,-0.000000
-2.340000,0.660000,0.160312,0.040000,-1754.412536,294.165200,-427.869917,94.383591,0.000000,-0.000000,0.000000
-2.380000,0.660000,0.120416,0.040000,-1755.244389,861.043787,2614.934379,649.077180,-0.000000,0.000000,0.000000
-2.300000,0.620000,0.202237,0.040000,-1754.267213,-5.966581,8.701830,-13.588741,-0.000000,0.000000,-0.000000
-2.260000,0.620000,0.241868,0.040000,-1754.145722,2.253833,-3.188058,-1.291722,0.000000,-0.000000,-0.000000
-2.260000,0.660000,0.240208,0.040000,-1754.097002,5.140887,-7.253387,0.445278,0.000000,-0.000000,0.000000
-2.300000,0.660000,0.200250,0.040000,-1754.225348,26.480582,-37.846544,7.563315,0.000000,-0.000000,0.000000
-2.220000,0.620000,0.281603,0.040000,-1754.029411,2.914251,-4.158346,-0.094950,0.000000,-0.000000,-0.000000
-2.180000,0.620000,0.321403,0.040000,-1753.919700,2.925122,-4.172726,0.239087,0.000000,-0.000000,0.000000
-2.180000,0.660000,0.320156,0.040000,-1753.870536,3.117543,-4.405017,0.359720,0.000000,-0.000000,0.000000
-2.220000,0.660000,0.280179,0.040000,-1753.980035,3.329079,-4.612005,0.126017,0.000000,-0.000000,0.000000
2.180000,0.620000,0.321403,0.040000,-1753.908837,2.925086,-4.172691,-0.239081,0.000000,-0.000000,-0.000000
2.220000,0.620000,0.281603,0.040000,-1754.018348,2.914215,-4.158310,0.094953,0.000000,-0.000000,0.000000
2.220000,0.660000,0.280179,0.040000,-1753.968972,3.329040,-4.611966,-0.126012,0.000000,-0.000000,-0.000000
2.180000,0.660000,0.320156,0.040000,-1753.859673,3.117506,-4.404980,-0.359713,0.000000,-0.000000,-0.000000
2.260000,0.620000,0.241868,0.040000,-1754.134459,2.253802,-3.188029,1.291716,0.000000,-0.000000,0.000000
2.300000,0.620000,0.202237,0.040000,-1754.255749,-5.966554,8.701774,13.588647,-0.000000,0.000000,0.000000
2.300000,0.660000,0.200250,0.040000,-1754.213885,26.480377,-37.846267,-7.563258,0.000000,-0.000000,-0.000000
2.260000,0.660000,0.240208,0.040000,-1754.085739,5.140835,-7.253329,-0.445272,0.000000,-0.000000,-0.000000
2.340000,0.620000,0.162788,0.040000,-1754.364094,-118.621822,187.149177,165.183589,-0.000000,0.000000,0.000000
2.380000,0.620000,0.123693,0.040000,-1754.235298,-2066.981834,4013.340402,2213.444380,-0.000000,0.000000,0.000000
2.380000,0.660000,0.120416,0.040000,-1755.232520,861.037528,2614.915977,-649.072530,-0.000000,0.000000,-0.000000
2.340000,0.660000,0.160312,0.040000,-1754.400872,294.163083,-427.866855,-94.382913,0.000000,-0.000000,-0.000000
2.420000,0.620000,0.085440,0.040000,-1751.047610,-21789.351937,116605.851486,988.201927,-0.000001,0.000002,0.000000
2.460000,0.620000,0.050000,0.040000,-1702.341152,11751.634402,338498.207058,199.336137,-0.000002,0.000004,0.000000
2.460000,0.660000,0.041231,0.040000,-1872.984672,76418.431142,419896.317147,189.953587,-0.000001,0.000005,0.000000
2.420000,0.660000,0.080623,0.040000,-1763.962054,-11531.241583,118226.046194,788.371355,-0.000001,0.000002,0.000000
2.500000,0.620000,0.030000,0.040000,-877.486437,-3542.795874,514405.429244,-1958.542143,-0.000003,0.000007,-0.000000
2.500000,0.660000,0.010000,0.040000,-877.466691,5365.472037,529017.704263,-1030.750765,-0.000003,0.000007,-0.000000
-2.500000,0.700000,0.050000,0.040000,-877.451078,-5409.797588,519999.313497,-12.543767,-0.000003,0.000007,-0.000000
-2.500000,0.740000,0.010000,0.040000,-877.426738,5364.656083,528992.135719,-1054.915167,-0.000003,0.000007,-0.000000
-2.460000,0.700000,0.064031,0.040000,-1623.240299,-17514.001002,300426.232139,-7.447491,-0.000002,0.000004,-0.000000
-2.420000,0.700000,0.094340,0.040000,-1743.145888,-26512.704156,113867.317528,-2.999510,-0.000001,0.000002,-0.000000
-2.420000,0.740000,0.080623,0.040000,-1763.868943,-11531.045540,118219.993353,781.790509,-0.000001,0.000002,0.000000
-2.460000,0.740000,0.041231,0.040000,-1872.887787,76412.828240,419874.500226,174.923648,-0.000001,0.000005,0.000000
-2.380000,0.700000,0.130000,0.040000,-1753.506010,-3145.055309,3007.746269,-0.974613,-0.000000,0.000000,-0.000000
-2.340000,0.700000,0.167631,0.040000,-1754.222974,-335.233249,459.357561,-0.804230,-0.000000,0.000000,-0.000000
-2.340000,0.740000,0.160312,0.040000,-1754.301095,294.783659,-428.482696,-96.048832,0.000000,-0.000000,-0.000000
-2.380000,0.740000,0.120416,0.040000,-1755.135998,861.430464,2614.258243,-651.623369,-0.000000,0.000000,-0.000000
-2.300000,0.700000,0.206155,0.040000,-1754.160359,-25.007133,35.968014,-0.493282,-0.000000,0.000000,-0.000000
-2.260000,0.700000,0.245153,0.040000,-1754.041638,1.190775,-1.401230,-0.177095,0.000000,-0.000000,-0.000000
-2.260000,0.740000,0.240208,0.040000,-1753.982404,5.765572,-7.878958,-0.786019,0.000000,-0.000000,-0.000000
-2.300000,0.740000,0.200250,0.040000,-1754.111816,27.124800,-38.490439,-8.546469,0.000000,-0.000000,-0.000000
-2.220000,0.700000,0.284429,0.040000,-1753.925416,3.320151,-4.519643,0.116873,0.000000,-0.000000,0.000000
-2.180000,0.700000,0.323883,0.040000,-1753.816352,3.420073,-4.663230,0.416353,0.000000,-0.000000,0.000000
-2.180000,0.740000,0.320156,0.040000,-1753.756751,3.666595,-4.961704,0.574561,0.000000,-0.000000,0.000000
-2.220000,0.740000,0.280179,0.040000,-1753.865370,3.911765,-5.182933,0.160561,0.000000,-0.000000,0.000000
2.180000,0.700000,0.323883,0.040000,-1753.805490,3.420034,-4.663191,-0.416346,0.000000,-0.000000,-0.000000
2.220000,0.700000,0.284429,0.040000,-1753.914354,3.320113,-4.519604,-0.116868,0.000000,-0.000000,-0.000000
2.220000,0.740000,0.280179,0.040000,-1753.854309,3.911722,-5.182890,-0.160555,0.000000,-0.000000,-0.000000
2.180000,0.740000,0.320156,0.040000,-1753.745890,3.666554,-4.961662,-0.574553,0.000000,-0.000000,-0.000000
2.260000,0.700000,0.245153,0.040000,-1754.030377,1.190751,-1.401214,0.177098,0.000000,-0.000000,0.000000
2.300000,0.700000,0.206155,0.040000,-1754.148897,-25.006970,35.967764,0.493283,-0.000000,0.000000,0.000000
2.300000,0.740000,0.200250,0.040000,-1754.100354,27.124591,-38.490158,8.546412,0.000000,-0.000000,0.000000
2.260000,0.740000,0.240208,0.040000,-1753.971143,5.765516,-7.878896,0.786018,0.000000,-0.000000,0.000000
2.340000,0.700000,0.167631,0.040000,-1754.211312,-335.230871,459.354286,0.804228,-0.000000,0.000000,0.000000
2.380000,0.700000,0.130000,0.040000,-1753.494154,-3145.032845,3007.724746,0.974612,-0.000000,0.000000,0.000000
2.380000,0.740000,0.120416,0.040000,-1755.124131,861.424205,2614.239847,651.618707,-0.000000,0.000000,0.000000
2.340000,0.740000,0.160312,0.040000,-1754.289433,294.781538,-428.479630,96.048150,0.000000,-0.000000,0.000000
2.420000,0.700000,0.094340,0.040000,-1743.133907,-26512.515130,113866.508821,2.999478,-0.000001,0.000002,0.000000
2.460000,0.700000,0.064031,0.040000,-1623.228974,-17513.874073,300424.100067,7.447385,-0.000002,0.000004,0.000000
2.460000,0.740000,0.041231,0.040000,-1872.874680,76412.281901,419871.515935,-174.920881,-0.000001,0.000005,-0.000000
2.420000,0.740000,0.080623,0.040000,-1763.856815,-11530.964449,118219.153490,-781.784830,-0.000001,0.000002,-0.000000
2.500000,0.700000,0.050000,0.040000,-877.444895,-5409.743108,519995.601030,12.543576,-0.000003,0.000007,0.000000
2.500000,0.740000,0.010000,0.040000,-877.420463,5364.599354,528988.393230,1054.910220,-0.000003,0.000007,0.000000
-2.500000,0.780000,0.030000,0.040000,-877.399689,-3540.290490,514354.159138,-1983.482815,-0.000003,0.000007,-0.000000
-2.500000,0.820000,0.030000,0.040000,-877.369635,-3541.627622,514334.544672,1951.518608,-0.000003,0.000007,0.000000
-2.460000,0.780000,0.050000,0.040000,-1702.166883,11755.259020,338465.983604,184.104126,-0.000002,0.000004,0.000000
-2.420000,0.780000,0.085440,0.040000,-1750.852050,-21784.478581,116592.968315,981.767906,-0.000001,0.000002,0.000000
-2.420000,0.820000,0.085440,0.040000,-1750.783364,-21785.089448,116588.481665,-989.641374,-0.000001,0.000002,-0.000000
-2.460000,0.820000,0.050000,0.040000,-1702.095845,11750.601672,338450.429013,-203.348017,-0.000002,0.000004,-0.000000
-2.380000,0.780000,0.123693,0.040000,-1754.029727,-2065.087034,4011.399292,2210.998205,-0.000000,0.000000,0.000000
-2.340000,0.780000,0.162788,0.040000,-1754.151854,-117.227998,185.752104,163.553001,-0.000000,0.000000,0.000000
-2.340000,0.820000,0.162788,0.040000,-1754.080184,-116.832322,185.347523,-165.328894,-0.000000,0.000000,-0.000000
-2.380000,0.820000,0.123693,0.040000,-1753.959705,-2065.007303,4011.062188,-2213.533837,-0.000000,0.000000,-0.000000
-2.300000,0.780000,0.202237,0.040000,-1754.039112,-4.653879,7.387474,12.637172,-0.000000,0.000000,0.000000
-2.260000,0.780000,0.241868,0.040000,-1753.915526,3.513070,-4.449420,0.994003,0.000000,-0.000000,0.000000
-2.260000,0.820000,0.241868,0.040000,-1753.842414,3.929475,-4.866502,-1.041809,0.000000,-0.000000,-0.000000
-2.300000,0.820000,0.202237,0.040000,-1753.966378,-4.222809,6.956338,-13.539369,-0.000000,0.000000,-0.000000
-2.220000,0.780000,0.281603,0.040000,-1753.799132,4.106070,-5.338188,0.379556,0.000000,-0.000000,0.000000
-2.180000,0.780000,0.321403,0.040000,-1753.691244,4.059941,-5.306970,0.674612,0.000000,-0.000000,0.000000
-2.180000,0.820000,0.321403,0.040000,-1753.619327,4.325455,-5.623085,0.899228,0.000000,-0.000000,0.000000
-2.220000,0.820000,0.281603,0.040000,-1753.726306,4.443979,-5.637583,0.347741,0.000000,-0.000000,0.000000
2.180000,0.780000,0.321403,0.040000,-1753.680384,4.059897,-5.306927,-0.674602,0.000000,-0.000000,-0.000000
2.220000,0.780000,0.281603,0.040000,-1753.788072,4.106026,-5.338144,-0.379549,0.000000,-0.000000,-0.000000
2.220000,0.820000,0.281603,0.040000,-1753.715246,4.443932,-5.637536,-0.347734,0.000000,-0.000000,-0.000000
2.180000,0.820000,0.321403,0.040000,-1753.608468,4.325409,-5.623039,-0.899216,0.000000,-0.000000,-0.000000
2.260000,0.780000,0.241868,0.040000,-1753.904266,3.513030,-4.449382,-0.993991,0.000000,-0.000000,-0.000000
2.300000,0.780000,0.202237,0.040000,-1754.027652,-4.653862,7.387428,-12.637077,-0.000000,0.000000,-0.000000
2.300000,0.820000,0.202237,0.040000,-1753.954919,-4.222795,6.956295,13.539278,-0.000000,0.000000,0.000000
2.260000,0.820000,0.241868,0.040000,-1753.831154,3.929432,-4.866461,1.041807,0.000000,-0.000000,0.000000
2.340000,0.780000,0.162788,0.040000,-1754.140194,-117.227177,185.750786,-163.551829,-0.000000,0.000000,-0.000000
2.380000,0.780000,0.123693,0.040000,-1754.017868,-2065.072316,4011.370685,-2210.982416,-0.000000,0.000000,-0.000000
2.380000,0.820000,0.123693,0.040000,-1753.947847,-2064.992582,4011.033582,2213.518040,-0.000000,0.000000,0.000000
2.340000,0.820000,0.162788,0.040000,-1754.068524,-116.831504,185.346207,165.327718,-0.000000,0.000000,0.000000
2.420000,0.780000,0.085440,0.040000,-1750.840015,-21784.323196,116592.138820,-981.759820,-0.000001,0.000002,-0.000000
2.460000,0.780000,0.050000,0.040000,-1702.154996,11755.177398,338463.575960,-184.101603,-0.000002,0.000004,-0.000000
2.460000,0.820000,0.050000,0.040000,-1702.083959,11750.520127,338448.021612,203.345236,-0.000002,0.000004,0.000000
2.420000,0.820000,0.085440,0.040000,-1750.771330,-21784.934050,116587.652236,989.633204,-0.000001,0.000002,0.000000
2.500000,0.780000,0.030000,0.040000,-877.393490,-3540.254772,514350.493710,1983.470867,-0.000003,0.000007,0.000000
2.500000,0.820000,0.030000,0.040000,-877.363437,-3541.591882,514330.879550,-1951.507116,-0.000003,0.000007,-0.000000
-2.500000,0.860000,0.010000,0.040000,-877.336238,5366.305177,528936.863366,1023.212746,-0.000003,0.000007,0.000000
-2.500000,0.900000,0.050000,0.040000,-877.299114,-5407.494446,519906.416689,-21.035641,-0.000003,0.000007,-0.000000
-2.460000,0.860000,0.041231,0.040000,-1872.689356,76409.788411,419832.253799,-194.382251,-0.000001,0.000005,-0.000000
-2.420000,0.860000,0.080623,0.040000,-1763.666249,-11527.154368,118206.347733,-790.005631,-0.000001,0.000002,-0.000000
-2.420000,0.900000,0.094340,0.040000,-1742.807564,-26505.878923,113845.202640,-4.748028,-0.000001,0.000002,-0.000000
-2.460000,0.900000,0.064031,0.040000,-1622.939050,-17509.033991,300371.601403,-12.353662,-0.000002,0.000004,-0.000000
-2.380000,0.860000,0.120416,0.040000,-1754.925749,863.041982,2612.429353,648.508451,-0.000000,0.000000,0.000000
-2.340000,0.860000,0.160312,0.040000,-1754.085421,296.154512,-429.839524,94.226051,0.000000,-0.000000,0.000000
-2.340000,0.900000,0.167631,0.040000,-1753.861098,-332.882723,456.982603,-0.881216,-0.000000,0.000000,-0.000000
-2.380000,0.900000,0.130000,0.040000,-1753.153230,-3142.202927,3004.911308,-1.237155,-0.000000,0.000000,-0.000000
-2.300000,0.860000,0.200250,0.040000,-1753.892920,28.446016,-39.811910,7.672747,0.000000,-0.000000,0.000000
-2.260000,0.860000,0.240208,0.040000,-1753.762400,7.023035,-9.138764,0.785639,0.000000,-0.000000,0.000000
-2.260000,0.900000,0.245153,0.040000,-1753.672727,3.306702,-3.521372,0.275963,0.000000,-0.000000,0.000000
-2.300000,0.900000,0.206155,0.040000,-1753.793184,-22.779905,33.736864,-0.299404,-0.000000,0.000000,-0.000000
-2.220000,0.860000,0.280179,0.040000,-1753.646265,5.139442,-6.428519,0.612020,0.000000,-0.000000,0.000000
-2.180000,0.860000,0.320156,0.040000,-1753.540425,4.854320,-6.107350,1.043824,0.000000,-0.000000,0.000000
-2.180000,0.900000,0.323883,0.040000,-1753.453887,5.150500,-6.454822,1.387609,0.000000,-0.000000,0.000000
-2.220000,0.900000,0.284429,0.040000,-1753.558149,5.240793,-6.379103,0.801563,0.000000,-0.000000,0.000000
2.180000,0.860000,0.320156,0.040000,-1753.529567,4.854271,-6.107301,-1.043811,0.000000,-0.000000,-0.000000
2.220000,0.860000,0.280179,0.040000,-1753.635207,5.139391,-6.428467,-0.612010,0.000000,-0.000000,-0.000000
2.220000,0.900000,0.284429,0.040000,-1753.547092,5.240741,-6.379052,-0.801551,0.000000,-0.000000,-0.000000
2.180000,0.900000,0.323883,0.040000,-1753.443030,5.150449,-6.454770,-1.387593,0.000000,-0.000000,-0.000000
2.260000,0.860000,0.240208,0.040000,-1753.751142,7.022970,-9.138692,-0.785628,0.000000,-0.000000,-0.000000
2.300000,0.860000,0.200250,0.040000,-1753.881462,28.445797,-39.811618,-7.672686,0.000000,-0.000000,-0.000000
2.300000,0.900000,0.206155,0.040000,-1753.781727,-22.779759,33.736630,0.299407,-0.000000,0.000000,0.000000
2.260000,0.900000,0.245153,0.040000,-1753.661471,3.306663,-3.521340,-0.275955,0.000000,-0.000000,-0.000000
2.340000,0.860000,0.160312,0.040000,-1754.073763,296.152381,-429.836447,-94.225373,0.000000,-0.000000,-0.000000
2.380000,0.860000,0.120416,0.040000,-1754.913885,863.035709,2612.410974,-648.503805,-0.000000,0.000000,-0.000000
2.380000,0.900000,0.130000,0.040000,-1753.141379,-3142.180489,3004.889810,1.237154,-0.000000,0.000000,0.000000
2.340000,0.900000,0.167631,0.040000,-1753.849441,-332.880362,456.979347,0.881216,-0.000000,0.000000,0.000000
2.420000,0.860000,0.080623,0.040000,-1763.654124,-11527.073327,118205.508074,789.999863,-0.000001,0.000002,0.000000
2.460000,0.860000,0.041231,0.040000,-1872.676253,76409.242131,419829.270163,194.379224,-0.000001,0.000005,0.000000
2.460000,0.900000,0.064031,0.040000,-1622.927731,-17508.907124,300369.470169,12.353506,-0.000002,0.000004,0.000000
2.420000,0.900000,0.094340,0.040000,-1742.795588,-26505.689987,113844.394262,4.747980,-0.000001,0.000002,0.000000
2.500000,0.860000,0.010000,0.040000,-877.329964,5366.248429,528933.121737,-1023.208247,-0.000003,0.000007,-0.000000
2.500000,0.900000,0.050000,0.040000,-877.292933,-5407.439991,519902.705661,21.035359,-0.000003,0.000007,0.000000
-2.500000,0.940000,0.010000,0.040000,-877.257819,5364.930571,528886.952332,-1063.743754,-0.000003,0.000007,-0.000000
-2.500000,0.980000,0.030000,0.040000,-877.211845,-3537.102297,514240.874969,-1993.451797,-0.000003,0.000007,-0.000000
-2.460000,0.940000,0.041231,0.040000,-1872.503496,76399.506497,419790.002896,169.425536,-0.000001,0.000005,0.000000
-2.420000,0.940000,0.080623,0.040000,-1763.489416,-11526.525343,118194.492059,779.514046,-0.000001,0.000002,0.000000
-2.420000,0.980000,0.085440,0.040000,-1750.434331,-21776.233469,116564.868193,979.396132,-0.000001,0.000002,0.000000
